Lat, Lon, days_out, MaxT, MinT 
39.81369 -79.02475 1 22.81 10.74
39.81369 -79.02475 2 18.51 7.68
39.81369 -79.02475 3 17.57 7.68
39.81369 -79.02475 4 17.65 10.12
39.81369 -79.02475 5 15.07 9.07
39.81369 -79.02475 6 17.98 9.12
39.81369 -79.02475 7 12.53 3.54
41.31366 -81.724571 0 12.11 4.89
41.31366 -81.724571 1 14.87 6.71
41.31366 -81.724571 2 13.98 5.28
41.31366 -81.724571 3 12.96 5.28
41.31366 -81.724571 4 18.25 8.27
41.31366 -81.724571 5 17.42 7.87
41.31366 -81.724571 6 15.53 4.07
41.31366 -81.724571 7 10.53 0.24
36.380779 -119.664299 0 23.2 13.68
36.380779 -119.664299 1 21.53 12.05
36.380779 -119.664299 2 17.65 11.12
36.380779 -119.664299 3 19.16 10.28
36.380779 -119.664299 4 15.09 10.13
36.380779 -119.664299 5 18.17 9.31
36.380779 -119.664299 6 18.13 8.77
36.380779 -119.664299 7 17.96 9.01
42.97673 -78.591972 0 8.64 1.26
42.97673 -78.591972 1 15.94 7.32
42.97673 -78.591972 2 14.08 6.17
42.97673 -78.591972 3 14.25 4.93
42.97673 -78.591972 4 11.25 3.48
42.97673 -78.591972 5 8.72 6.47
42.97673 -78.591972 6 8.23 2.42
42.97673 -78.591972 7 7.53 1.99
33.46817 -88.326698 0 23.24 16.98
33.46817 -88.326698 1 23.53 14.21
33.46817 -88.326698 2 23.68 14.49
33.46817 -88.326698 3 23.35 14
33.46817 -88.326698 4 24.95 14.83
33.46817 -88.326698 5 24.27 15.01
33.46817 -88.326698 6 22.63 6.88
33.46817 -88.326698 7 25.38 14.66
38.370071 -85.180511 0 22.67 9.65
38.370071 -85.180511 1 20.77 7.53
38.370071 -85.180511 2 20.75 8.13
38.370071 -85.180511 3 20.75 8.13
38.370071 -85.180511 4 22.45 12.22
38.370071 -85.180511 5 19.72 10.82
38.370071 -85.180511 6 17.11 2.53
38.370071 -85.180511 7 17.83 10.46
43.21833 -89.341507 0 13.11 3.49
43.21833 -89.341507 1 13.47 3.65
43.21833 -89.341507 2 12.73 2.48
43.21833 -89.341507 3 11.91 2.48
43.21833 -89.341507 4 13.58 4.61
43.21833 -89.341507 5 12.77 5.47
43.21833 -89.341507 6 13.73 4.81
43.21833 -89.341507 7 11.86 0.01
40.23315 -76.137169 0 16.66 9.28
40.23315 -76.137169 1 19.63 9.7
40.23315 -76.137169 2 20.51 8.89
40.23315 -76.137169 3 18.66 8.5
40.23315 -76.137169 4 21.35 11.98
40.23315 -76.137169 5 23.37 12.37
40.23315 -76.137169 6 18.08 7.96
40.23315 -76.137169 7 15.48 6.64
33.08987 -82.015671 0 28.49 21.71
33.08987 -82.015671 1 28.74 12.57
33.08987 -82.015671 2 27.21 12.8
33.08987 -82.015671 3 27.86 11.45
33.08987 -82.015671 4 25.65 15.48
33.08987 -82.015671 5 23.52 16.71
33.08987 -82.015671 6 27.58 18.72
33.08987 -82.015671 7 19.68 9.03
41.497829 -81.537354 0 13.68 5.89
41.497829 -81.537354 1 14.87 6.71
41.497829 -81.537354 2 13.98 5.28
41.497829 -81.537354 3 12.96 5.28
41.497829 -81.537354 4 18.25 8.27
41.497829 -81.537354 5 17.42 7.87
41.497829 -81.537354 6 15.53 4.07
41.497829 -81.537354 7 10.53 0.24
40.776489 -73.467346 0 18.24 12.08
40.776489 -73.467346 1 15.74 5.75
40.776489 -73.467346 2 13.45 4.01
40.776489 -73.467346 3 13.55 4.68
40.776489 -73.467346 4 13 7.72
40.776489 -73.467346 5 10.18 6.08
40.776489 -73.467346 6 12.33 7.82
40.776489 -73.467346 7 12.63 6.64
34.628979 -92.55822 0 26.08 13.94
34.628979 -92.55822 1 26.4 15.08
34.628979 -92.55822 2 24.43 14.72
34.628979 -92.55822 3 23.46 11.73
34.628979 -92.55822 4 23.78 11.91
34.628979 -92.55822 5 21.57 15.46
34.628979 -92.55822 6 22.73 15.51
34.628979 -92.55822 7 25.01 7.38
39.860889 -83.635201 0 17.07 7.73
39.860889 -83.635201 1 16.46 7
39.860889 -83.635201 2 14.91 5.43
39.860889 -83.635201 3 14.2 5.43
39.860889 -83.635201 4 18.85 8.62
39.860889 -83.635201 5 17.92 7.67
39.860889 -83.635201 6 16.68 6.72
39.860889 -83.635201 7 12.48 4.36
29.6005 -98.487244 0 30.72 19.11
29.6005 -98.487244 1 25.48 14.79
29.6005 -98.487244 2 26.06 14.82
29.6005 -98.487244 3 26.06 15.23
29.6005 -98.487244 4 30.14 20.83
29.6005 -98.487244 5 24.08 15.98
29.6005 -98.487244 6 24.08 15.98
29.6005 -98.487244 7 24.08 15.98
40.76078 -111.891052 0 20.87 5.15
40.76078 -111.891052 1 19.7 4.39
40.76078 -111.891052 2 19.12 3.53
40.76078 -111.891052 3 18.56 3.53
40.76078 -111.891052 4 16.8 7.12
40.76078 -111.891052 5 12.97 3.52
40.76078 -111.891052 6 10.08 7.11
40.76078 -111.891052 7 18.18 13.28
35.41069 -80.84285 0 29.53 19.57
35.41069 -80.84285 1 26.38 13.62
35.41069 -80.84285 2 25.33 12.58
35.41069 -80.84285 3 24.8 11.8
35.41069 -80.84285 4 25.75 12.82
35.41069 -80.84285 5 20.52 15.01
35.41069 -80.84285 6 17.38 7.88
35.41069 -80.84285 7 17.38 7.88
40.264 -74.491257 0 22.45 20.49
40.264 -74.491257 1 13.8 12.18
40.264 -74.491257 2 8.97 8.27
40.264 -74.491257 3 8.43 6.98
40.264 -74.491257 4 13.25 9.63
40.264 -74.491257 5 15.42 10.61
40.264 -74.491257 6 10.38 6.53
40.264 -74.491257 7 12.83 8.04
41.475079 -75.677132 0 13.95 6.4
41.475079 -75.677132 1 20.7 7.97
41.475079 -75.677132 2 18.04 7.67
41.475079 -75.677132 3 15.7 8.03
41.475079 -75.677132 4 18.45 8.46
41.475079 -75.677132 5 16.77 11.47
41.475079 -75.677132 6 15.28 6.66
41.475079 -75.677132 7 12.33 3.28
31.963779 -95.2705 0 27.61 18.89
31.963779 -95.2705 1 22.05 14.66
31.963779 -95.2705 2 23.14 16.52
31.963779 -95.2705 3 22.66 16.58
31.963779 -95.2705 4 24.93 15.97
31.963779 -95.2705 5 25.02 17.82
31.963779 -95.2705 6 25.31 12.48
31.963779 -95.2705 7 24.41 19.01
38.949501 -84.853844 0 20.26 5.79
38.949501 -84.853844 1 21.27 8.32
38.949501 -84.853844 2 21 7.58
38.949501 -84.853844 3 20.2 7.58
38.949501 -84.853844 4 21.28 12.61
38.949501 -84.853844 5 20.32 9.87
38.949501 -84.853844 6 18.23 9.47
38.949501 -84.853844 7 15.38 6.21
25.901751 -97.497482 0 28.04 26.79
25.901751 -97.497482 1 25 23.1
25.901751 -97.497482 2 21.98 20.58
25.901751 -97.497482 3 20.68 20.55
25.901751 -97.497482 4 22.35 19.63
25.901751 -97.497482 5 24.42 21.81
25.901751 -97.497482 6 23.93 22.37
25.901751 -97.497482 7 23.63 21.46
44.98595 -122.982872 0 13.28 9.74
44.98595 -122.982872 1 13.43 8.86
44.98595 -122.982872 2 10.13 7.42
44.98595 -122.982872 3 11.01 6.27
44.98595 -122.982872 4 9.93 4.95
44.98595 -122.982872 5 15.41 5.73
44.98595 -122.982872 6 9.38 6.97
44.98595 -122.982872 7 9.06 4.34
34.94957 -81.932053 0 28.11 16.74
34.94957 -81.932053 1 27.5 12.91
34.94957 -81.932053 2 26.03 11.47
34.94957 -81.932053 3 25.5 10.6
34.94957 -81.932053 4 23.7 12.58
34.94957 -81.932053 5 18.23 5.18
34.94957 -81.932053 6 18.23 5.18
34.94957 -81.932053 7 18.23 5.18
41.168941 -82.217941 0 13.99 6.14
41.168941 -82.217941 1 14.49 6.43
41.168941 -82.217941 2 14.94 6.32
41.168941 -82.217941 3 12.96 5.28
41.168941 -82.217941 4 15.63 8.36
41.168941 -82.217941 5 17.42 7.87
41.168941 -82.217941 6 13.03 3.08
41.168941 -82.217941 7 10.53 0.24
38.56144 -89.897324 0 19.39 6.77
38.56144 -89.897324 1 20.2 8.4
38.56144 -89.897324 2 19.88 7.72
38.56144 -89.897324 3 18.21 5.78
38.56144 -89.897324 4 21.45 12.22
38.56144 -89.897324 5 20.78 7.58
38.56144 -89.897324 6 19.78 10.97
38.56144 -89.897324 7 20.78 7.58
39.478451 -74.575157 0 20.36 17.27
39.478451 -74.575157 1 14.6 9.41
39.478451 -74.575157 2 13.62 6.98
39.478451 -74.575157 3 12.88 6.83
39.478451 -74.575157 4 11.8 7.01
39.478451 -74.575157 5 18.37 11.61
39.478451 -74.575157 6 13.13 8.51
39.478451 -74.575157 7 13.93 9.84
40.963638 -91.557938 0 18.7 11.44
40.963638 -91.557938 1 14.15 6.57
40.963638 -91.557938 2 15.74 7.28
40.963638 -91.557938 3 15.16 7.28
40.963638 -91.557938 4 17.63 8.61
40.963638 -91.557938 5 17.03 1.88
40.963638 -91.557938 6 20.48 9.02
40.963638 -91.557938 7 16.01 7.36
37.103668 -93.818542 0 21.45 8.79
37.103668 -93.818542 1 20.22 7.77
37.103668 -93.818542 2 20.77 7.88
37.103668 -93.818542 3 20.36 7.88
37.103668 -93.818542 4 22 14.17
37.103668 -93.818542 5 21.82 11.91
37.103668 -93.818542 6 24.76 11.98
37.103668 -93.818542 7 17.98 14.01
20.930901 -156.687775 0 27.45 23.4
20.930901 -156.687775 1 26.32 21.8
20.930901 -156.687775 2 25.69 21.53
20.930901 -156.687775 3 26.28 21.96
20.930901 -156.687775 4 25.79 23.55
20.930901 -156.687775 5 26.06 23.15
20.930901 -156.687775 6 26.06 23.15
20.930901 -156.687775 7 26.21 23.04
33.887051 -91.491791 0 19.84 15.77
33.887051 -91.491791 1 19.31 15.33
33.887051 -91.491791 2 19.68 15.33
33.887051 -91.491791 3 19.31 15.33
33.887051 -91.491791 4 24.7 15.73
33.887051 -91.491791 5 22.62 15.61
33.887051 -91.491791 6 24.13 9.28
33.887051 -91.491791 7 25.78 14.51
48.410992 -119.52755 0 13.33 4.84
48.410992 -119.52755 1 5.81 0.47
48.410992 -119.52755 2 9.6 2.02
48.410992 -119.52755 3 10.43 3.85
48.410992 -119.52755 4 10.49 3.97
48.410992 -119.52755 5 16.01 3.48
48.410992 -119.52755 6 16.01 3.48
48.410992 -119.52755 7 16.01 3.48
39.15094 -76.923027 0 20.01 10.2
39.15094 -76.923027 1 25.71 13.69
39.15094 -76.923027 2 23.89 10.63
39.15094 -76.923027 3 22.36 9.15
39.15094 -76.923027 4 21.2 11.18
39.15094 -76.923027 5 24.07 13.11
39.15094 -76.923027 6 17.83 10.06
39.15094 -76.923027 7 16.88 7.19
44.250999 -116.96933 0 9.17 -1.39
44.250999 -116.96933 1 13.34 4.03
44.250999 -116.96933 2 9.22 0.37
44.250999 -116.96933 3 9.77 1.83
44.250999 -116.96933 4 12.15 5.62
44.250999 -116.96933 5 8.87 1.02
44.250999 -116.96933 6 10.98 1.07
44.250999 -116.96933 7 19.31 8.43
34.613121 -106.763641 0 27.26 23.29
34.613121 -106.763641 1 24.55 17.8
34.613121 -106.763641 2 22.5 6.46
34.613121 -106.763641 3 21.86 5.2
34.613121 -106.763641 4 20.35 8.53
34.613121 -106.763641 5 20.38 6.68
34.613121 -106.763641 6 18.68 7.37
34.613121 -106.763641 7 17.28 3.71
42.195919 -73.362061 0 22.07 13.83
42.195919 -73.362061 1 20.53 6.2
42.195919 -73.362061 2 16.94 3.89
42.195919 -73.362061 3 16.35 4.13
42.195919 -73.362061 4 19 9.88
42.195919 -73.362061 5 20.42 12.82
42.195919 -73.362061 6 14.38 6.51
42.195919 -73.362061 7 11.63 2.39
38.53339 -90.279282 0 19.39 6.77
38.53339 -90.279282 1 18.73 6.17
38.53339 -90.279282 2 20.19 7.72
38.53339 -90.279282 3 18.21 5.78
38.53339 -90.279282 4 21.45 12.22
38.53339 -90.279282 5 20.78 7.58
38.53339 -90.279282 6 20.78 7.58
38.53339 -90.279282 7 14.78 9.91
37.54216 -122.51609 0 14.16 9.81
37.54216 -122.51609 1 13.54 9.28
37.54216 -122.51609 2 13.93 9.05
37.54216 -122.51609 3 13.36 9.16
37.54216 -122.51609 4 13.08 9.3
37.54216 -122.51609 5 11.78 10.66
37.54216 -122.51609 6 11.78 10.66
37.54216 -122.51609 7 11.78 10.66
32.704578 -87.59584 0 23.24 16.98
32.704578 -87.59584 1 23.53 14.21
32.704578 -87.59584 2 23.68 14.49
32.704578 -87.59584 3 23.35 14
32.704578 -87.59584 4 24.95 14.83
32.704578 -87.59584 5 24.27 15.01
32.704578 -87.59584 6 23.28 18.86
32.704578 -87.59584 7 22.63 6.88
29.069691 -98.081947 0 30.47 20.58
29.069691 -98.081947 1 29.66 18.74
29.069691 -98.081947 2 26.31 17.08
29.069691 -98.081947 3 26.31 17.08
29.069691 -98.081947 4 32.24 18.63
29.069691 -98.081947 5 31.27 19.21
29.069691 -98.081947 6 32.98 20.97
29.069691 -98.081947 7 26.01 18.86
41.513371 -87.67421 0 13.93 9.36
41.513371 -87.67421 1 12.2 7.16
41.513371 -87.67421 2 10.51 3.78
41.513371 -87.67421 3 8.51 3.78
41.513371 -87.67421 4 15 5.62
41.513371 -87.67421 5 13.17 5.02
41.513371 -87.67421 6 13.78 5.47
41.513371 -87.67421 7 9.78 1.51
42.894531 -71.67424 0 21.87 15.36
42.894531 -71.67424 1 17.84 8.04
42.894531 -71.67424 2 16.54 6.37
42.894531 -71.67424 3 16.26 5.93
42.894531 -71.67424 4 14.2 8.02
42.894531 -71.67424 5 20.52 12.77
42.894531 -71.67424 6 13.08 2.86
42.894531 -71.67424 7 5.28 0.34
40.103439 -75.212402 0 21.27 13.14
40.103439 -75.212402 1 23.54 7.7
40.103439 -75.212402 2 20.26 3.46
40.103439 -75.212402 3 20.16 3.23
40.103439 -75.212402 4 22.68 1.96
40.103439 -75.212402 5 24.07 13.17
40.103439 -75.212402 6 14.88 5.48
40.103439 -75.212402 7 16.38 7.84
31.0366 -82.747078 0 29.99 20.99
31.0366 -82.747078 1 28.03 14.1
31.0366 -82.747078 2 25.88 10.49
31.0366 -82.747078 3 25.56 11.75
31.0366 -82.747078 4 26.93 12.12
31.0366 -82.747078 5 21.63 9.48
31.0366 -82.747078 6 27.88 18.47
31.0366 -82.747078 7 21.63 9.48
30.7752 -94.415482 0 27.17 20.29
30.7752 -94.415482 1 24.96 19.72
30.7752 -94.415482 2 24.25 18.92
30.7752 -94.415482 3 24.11 18.65
30.7752 -94.415482 4 25.89 17.43
30.7752 -94.415482 5 23.77 19.02
30.7752 -94.415482 6 28.83 19.37
30.7752 -94.415482 7 26.08 16.13
42.08532 -83.682442 0 10.86 1.27
42.08532 -83.682442 1 12.66 3.6
42.08532 -83.682442 2 14.61 4.72
42.08532 -83.682442 3 13.97 4.53
42.08532 -83.682442 4 17.85 7.62
42.08532 -83.682442 5 15.47 8.62
42.08532 -83.682442 6 13.68 3.87
42.08532 -83.682442 7 12.46 4.48
36.728119 -91.852371 0 22.87 10.6
36.728119 -91.852371 1 21.44 9.34
36.728119 -91.852371 2 21.22 8.97
36.728119 -91.852371 3 20.56 8.68
36.728119 -91.852371 4 21.63 9.51
36.728119 -91.852371 5 21.72 13.47
36.728119 -91.852371 6 22.08 13.12
36.728119 -91.852371 7 16.48 13.49
26.917561 -82.078423 0 28.75 17.02
26.917561 -82.078423 1 27.11 15.32
26.917561 -82.078423 2 30.43 19.4
26.917561 -82.078423 3 29.95 18.6
26.917561 -82.078423 4 27.25 19.58
26.917561 -82.078423 5 26.02 19.51
26.917561 -82.078423 6 28.98 21.21
26.917561 -82.078423 7 28.63 19.61
28.49556 -81.534798 0 26.66 17.16
28.49556 -81.534798 1 25.01 10.12
28.49556 -81.534798 2 28.67 16
28.49556 -81.534798 3 29.06 16.7
28.49556 -81.534798 4 27.5 18.58
28.49556 -81.534798 5 27.17 17.86
28.49556 -81.534798 6 24.38 10.63
28.49556 -81.534798 7 29.78 18.21
42.240871 -83.269653 0 12.32 6.33
42.240871 -83.269653 1 17.37 9.06
42.240871 -83.269653 2 10.8 3.98
42.240871 -83.269653 3 10.45 3.98
42.240871 -83.269653 4 14.7 7.97
42.240871 -83.269653 5 13.27 7.67
42.240871 -83.269653 6 10.33 4.22
42.240871 -83.269653 7 9.01 3.51
36.335339 -92.385162 0 23.16 11.92
36.335339 -92.385162 1 22.81 11.33
36.335339 -92.385162 2 22.81 11.33
36.335339 -92.385162 3 22.81 11.33
36.335339 -92.385162 4 24.5 14.77
36.335339 -92.385162 5 24.31 9.98
36.335339 -92.385162 6 24.31 9.98
36.335339 -92.385162 7 24.31 9.98
40.524151 -104.851082 0 20.5 9.53
40.524151 -104.851082 1 21.28 4.17
40.524151 -104.851082 2 21.24 5.95
40.524151 -104.851082 3 22.16 4.8
40.524151 -104.851082 4 21.1 3.53
40.524151 -104.851082 5 17.51 2.48
40.524151 -104.851082 6 17.51 2.48
40.524151 -104.851082 7 16.73 -0.64
40.075821 -102.223251 0 29.18 24.09
40.075821 -102.223251 1 26.45 9.1
40.075821 -102.223251 2 27.58 7.89
40.075821 -102.223251 3 26.11 8.45
40.075821 -102.223251 4 22.24 10.08
40.075821 -102.223251 5 23.21 9.03
40.075821 -102.223251 6 26.98 15.22
40.075821 -102.223251 7 21.51 5.96
35.262081 -81.187302 0 29.53 19.57
35.262081 -81.187302 1 26.38 13.62
35.262081 -81.187302 2 25.33 12.58
35.262081 -81.187302 3 24.8 11.8
35.262081 -81.187302 4 25.75 12.82
35.262081 -81.187302 5 20.52 15.01
35.262081 -81.187302 6 20.08 17.37
35.262081 -81.187302 7 17.38 7.88
39.640259 -106.374199 0 15.37 5.8
39.640259 -106.374199 1 15.18 0.36
39.640259 -106.374199 2 14.21 1.44
39.640259 -106.374199 3 15.81 1.15
39.640259 -106.374199 4 13.9 0.07
39.640259 -106.374199 5 11.37 2.42
39.640259 -106.374199 6 12.48 -1.52
39.640259 -106.374199 7 8.88 -5.24
35.23875 -81.075081 0 29.53 19.57
35.23875 -81.075081 1 26.38 13.62
35.23875 -81.075081 2 25.33 12.58
35.23875 -81.075081 3 24.8 11.8
35.23875 -81.075081 4 24.35 11.63
35.23875 -81.075081 5 20.52 15.01
35.23875 -81.075081 6 17.38 7.88
35.23875 -81.075081 7 25.13 15.94
39.312279 -84.650497 0 19.19 4.91
39.312279 -84.650497 1 20.11 6.99
39.312279 -84.650497 2 21 7.58
39.312279 -84.650497 3 20.2 7.58
39.312279 -84.650497 4 21.28 12.61
39.312279 -84.650497 5 20.32 9.87
39.312279 -84.650497 6 18.23 9.47
39.312279 -84.650497 7 15.38 6.21
40.858429 -73.099548 0 17.19 11.2
40.858429 -73.099548 1 15.97 6.04
40.858429 -73.099548 2 13.45 4.01
40.858429 -73.099548 3 13.55 4.68
40.858429 -73.099548 4 15.35 3.96
40.858429 -73.099548 5 10.18 6.08
40.858429 -73.099548 6 10.18 6.08
40.858429 -73.099548 7 10.18 6.08
36.13905 -75.731567 0 25.53 23.75
36.13905 -75.731567 1 17.16 13.36
36.13905 -75.731567 2 15.77 9.5
36.13905 -75.731567 3 15.18 9.9
36.13905 -75.731567 4 18.2 12.13
36.13905 -75.731567 5 18.02 14.71
36.13905 -75.731567 6 21.43 14.86
36.13905 -75.731567 7 14.78 11.46
40.868069 -97.592003 0 26.26 19
40.868069 -97.592003 1 23.39 9.39
40.868069 -97.592003 2 20.63 5.8
40.868069 -97.592003 3 20.63 5.8
40.868069 -97.592003 4 23.74 9.53
40.868069 -97.592003 5 18.16 11.73
40.868069 -97.592003 6 24.18 13.97
40.868069 -97.592003 7 20.06 5.86
39.549278 -76.091621 0 16.66 9.28
39.549278 -76.091621 1 22.26 10.61
39.549278 -76.091621 2 20.25 8.49
39.549278 -76.091621 3 18.66 8.5
39.549278 -76.091621 4 21.35 11.98
39.549278 -76.091621 5 14.08 4.83
39.549278 -76.091621 6 18.08 7.96
39.549278 -76.091621 7 15.48 6.64
35.90868 -90.80262 0 26.51 15.92
35.90868 -90.80262 1 21.79 11.97
35.90868 -90.80262 2 23.37 12.42
35.90868 -90.80262 3 21.66 11.88
35.90868 -90.80262 4 24.35 14.63
35.90868 -90.80262 5 21.92 13.77
35.90868 -90.80262 6 20.38 13.91
35.90868 -90.80262 7 23.01 8.03
30.701571 -91.436218 0 24.21 19.36
30.701571 -91.436218 1 21.19 15.48
30.701571 -91.436218 2 22.23 17.03
30.701571 -91.436218 3 21.55 15.9
30.701571 -91.436218 4 27.2 15.98
30.701571 -91.436218 5 23.02 17.26
30.701571 -91.436218 6 25.53 20.76
30.701571 -91.436218 7 24.63 11.03
31.674879 -88.646149 0 22.31 17.22
31.674879 -88.646149 1 24.38 17.19
31.674879 -88.646149 2 24.99 15.22
31.674879 -88.646149 3 23.25 16.85
31.674879 -88.646149 4 26.75 15.13
31.674879 -88.646149 5 24.33 9.53
31.674879 -88.646149 6 24.58 19.11
31.674879 -88.646149 7 24.33 9.53
40.983711 -73.979858 0 20.34 16.19
40.983711 -73.979858 1 19.05 7.46
40.983711 -73.979858 2 17.55 5.58
40.983711 -73.979858 3 17.55 5.58
40.983711 -73.979858 4 17.7 9.37
40.983711 -73.979858 5 19.42 13.02
40.983711 -73.979858 6 15.38 7.92
40.983711 -73.979858 7 14.58 5.64
42.509201 -84.655807 0 7.48 -0.01
42.509201 -84.655807 1 11.32 2.84
42.509201 -84.655807 2 11.89 2.73
42.509201 -84.655807 3 11.15 2.73
42.509201 -84.655807 4 16.05 5.21
42.509201 -84.655807 5 10.56 4.88
42.509201 -84.655807 6 10.56 4.88
42.509201 -84.655807 7 10.56 4.88
37.759029 -77.47998 0 22.73 12.53
37.759029 -77.47998 1 24.49 12.39
37.759029 -77.47998 2 23.36 11.66
37.759029 -77.47998 3 23.21 10.8
37.759029 -77.47998 4 23.03 11.47
37.759029 -77.47998 5 23.97 14.26
37.759029 -77.47998 6 20.43 13.16
37.759029 -77.47998 7 15.93 7.18
30.16688 -96.397743 0 29.29 21.64
30.16688 -96.397743 1 27.93 18.44
30.16688 -96.397743 2 28.14 18.62
30.16688 -96.397743 3 27.31 18.95
30.16688 -96.397743 4 30.74 19.63
30.16688 -96.397743 5 29.17 21.31
30.16688 -96.397743 6 32.43 19.57
30.16688 -96.397743 7 27.21 18.56
40.581059 -111.850769 0 20.87 5.15
40.581059 -111.850769 1 18.16 4.41
40.581059 -111.850769 2 17.34 0.97
40.581059 -111.850769 3 18.56 3.53
40.581059 -111.850769 4 16.8 7.12
40.581059 -111.850769 5 12.97 3.52
40.581059 -111.850769 6 10.08 7.11
40.581059 -111.850769 7 18.18 13.28
35.701729 -96.880859 0 26.04 13.56
35.701729 -96.880859 1 25.45 12.89
35.701729 -96.880859 2 24.52 11.92
35.701729 -96.880859 3 24.06 11.55
35.701729 -96.880859 4 22.68 9.22
35.701729 -96.880859 5 23.07 11.51
35.701729 -96.880859 6 26.78 14.02
35.701729 -96.880859 7 21.21 14.36
36.132092 -78.756668 0 30.42 20.46
36.132092 -78.756668 1 26.5 12.72
36.132092 -78.756668 2 25.92 12.28
36.132092 -78.756668 3 25.21 10.25
36.132092 -78.756668 4 25.6 12.48
36.132092 -78.756668 5 19.72 15.97
36.132092 -78.756668 6 24.33 17.16
36.132092 -78.756668 7 16.33 6.28
34.662842 -106.776421 0 27.26 23.29
34.662842 -106.776421 1 24.41 17.62
34.662842 -106.776421 2 22.5 6.46
34.662842 -106.776421 3 21.86 5.2
34.662842 -106.776421 4 20.35 8.53
34.662842 -106.776421 5 22.07 6.51
34.662842 -106.776421 6 18.68 7.37
34.662842 -106.776421 7 17.28 3.71
43.15868 -76.33271 0 13.59 7.46
43.15868 -76.33271 1 20.84 9.23
43.15868 -76.33271 2 17.13 6.23
43.15868 -76.33271 3 16.07 6.23
43.15868 -76.33271 4 15.1 7.23
43.15868 -76.33271 5 10.33 2.03
43.15868 -76.33271 6 11.93 3.06
43.15868 -76.33271 7 10.23 1.19
40.67923 -80.494789 0 11.21 3.43
40.67923 -80.494789 1 18.91 6.45
40.67923 -80.494789 2 17.26 4.68
40.67923 -80.494789 3 16 4.43
40.67923 -80.494789 4 19.35 8.12
40.67923 -80.494789 5 12.28 1.98
40.67923 -80.494789 6 16.58 5.92
40.67923 -80.494789 7 12.28 1.98
26.261749 -81.80925 0 25.24 15.99
26.261749 -81.80925 1 29.6 19.81
26.261749 -81.80925 2 30.55 19.11
26.261749 -81.80925 3 29 19.1
26.261749 -81.80925 4 29.58 17.62
26.261749 -81.80925 5 24.36 19.88
26.261749 -81.80925 6 25.28 23.06
26.261749 -81.80925 7 25.78 22.81
38.137421 -120.459641 0 12.6 3.87
38.137421 -120.459641 1 5.79 1.49
38.137421 -120.459641 2 3.88 -0.82
38.137421 -120.459641 3 1.95 -0.82
38.137421 -120.459641 4 1.77 -1.94
38.137421 -120.459641 5 11.77 2.51
38.137421 -120.459641 6 11.28 2.02
38.137421 -120.459641 7 12.18 2.66
39.886452 -83.44825 0 20.4 9.8
39.886452 -83.44825 1 17.82 7.66
39.886452 -83.44825 2 17.91 6.22
39.886452 -83.44825 3 16.7 6.88
39.886452 -83.44825 4 17.88 8.86
39.886452 -83.44825 5 13.61 2.58
39.886452 -83.44825 6 13.61 2.58
39.886452 -83.44825 7 13.61 2.58
38.180569 -99.098709 0 24.63 19.84
38.180569 -99.098709 1 26.12 10.11
38.180569 -99.098709 2 24.86 7.48
38.180569 -99.098709 3 22.31 5.35
38.180569 -99.098709 4 23.59 9.13
38.180569 -99.098709 5 26.41 10.53
38.180569 -99.098709 6 24.48 15.37
38.180569 -99.098709 7 26.41 10.53
39.11026 -108.350922 0 16.11 13.43
39.11026 -108.350922 1 16.88 3.63
39.11026 -108.350922 2 17.15 4.65
39.11026 -108.350922 3 17.15 4.65
39.11026 -108.350922 4 17.25 7.57
39.11026 -108.350922 5 15.02 6.02
39.11026 -108.350922 6 12.68 3.76
39.11026 -108.350922 7 11.26 2.26
32.78347 -89.227837 0 25.12 19.75
32.78347 -89.227837 1 23.38 16.73
32.78347 -89.227837 2 21.08 15.57
32.78347 -89.227837 3 20.77 15.2
32.78347 -89.227837 4 19.11 15.66
32.78347 -89.227837 5 23.48 7.78
32.78347 -89.227837 6 23.48 17.51
32.78347 -89.227837 7 23.48 7.78
45.657269 -68.709763 0 11.11 5.2
45.657269 -68.709763 1 11.2 2.96
45.657269 -68.709763 2 10.81 2.43
45.657269 -68.709763 3 10.81 2.43
45.657269 -68.709763 4 11.85 2.26
45.657269 -68.709763 5 12.77 6.46
45.657269 -68.709763 6 8.78 0.56
45.657269 -68.709763 7 8.08 0.88
41.47892 -87.454758 0 13.35 6.01
41.47892 -87.454758 1 13.37 5.15
41.47892 -87.454758 2 13.19 3.47
41.47892 -87.454758 3 11.21 3.58
41.47892 -87.454758 4 16.05 7.87
41.47892 -87.454758 5 14.87 6.62
41.47892 -87.454758 6 15.43 7.37
41.47892 -87.454758 7 11.86 2.21
34.225731 -77.94471 0 25.9 19.42
34.225731 -77.94471 1 26.69 16.93
34.225731 -77.94471 2 22.94 12.71
34.225731 -77.94471 3 21.61 10.95
34.225731 -77.94471 4 19.85 15.58
34.225731 -77.94471 5 19.92 17.81
34.225731 -77.94471 6 21.18 18.07
34.225731 -77.94471 7 16.18 11.73
35.865589 -101.973244 0 27.79 21.24
35.865589 -101.973244 1 22.81 2.49
35.865589 -101.973244 2 23.76 3.75
35.865589 -101.973244 3 23.76 3.75
35.865589 -101.973244 4 23.94 7.98
35.865589 -101.973244 5 27.67 11.61
35.865589 -101.973244 6 27.46 17.18
35.865589 -101.973244 7 27.46 17.18
39.08289 -77.264977 0 20.45 11.22
